ISO;Year;Date;Electricity_access;Electricity_access_rural;Electricity_access_urban;Electricity_clean_energy_use;Electricity_consumption (kWh per capita);Electricity_from_coal;Electricity_from_gas;Electricity_from_hydro;Electricity_from_oil;Electricity_from_renewable;Electricity_transmission_losses;Electricity_from_nuclear;Emissions_CO2_from_energy;Emissions_methane_from_energy;Emissions_nitrous_oxide_from_energy;Energy_combustible_waste;Energy_from_fossil_consumption;Energy_from_renewable;Energy_import
MLI;2006;31.12.2006;16,6;1,544831208;47,4;0,518928979;19,81102574;3,907380608;3,907380608;69,03039074;23,15484805;48,76219055;19,97105644;0;0;9,287115762;2,713987474;80,3913738;19,08969722;81,64569855;7,139542839
MLI;2007;31.12.2007;21,73500252;5,090921894;54,60919189;0,518928979;19,81102574;3,907380608;3,907380608;69,03039074;23,15484805;46,69978708;19,97105644;0;0;8,93081761;2,680412371;80,3913738;19,08969722;78,87290192;7,139542839
MLI;2008;31.12.2008;23,44638062;5,502576607;57,6602478;0,518928979;19,81102574;3,907380608;3,907380608;69,03039074;23,15484805;44,96961512;19,97105644;0;0;8,523409364;2,519379845;80,3913738;19,08969722;74,99330139;7,139542839
MLI;2009;31.12.2009;24,03089583;5,653704114;57,86163522;0,518928979;19,81102574;3,907380608;3,907380608;69,03039074;23,15484805;72,46085602;19,97105644;0;0;3,14187934;0,906872055;80,3913738;19,08969722;78,68409729;7,139542839
MLI;2010;31.12.2010;26,90363884;3,439992085;73,99308777;0,518928979;19,81102574;3,907380608;3,907380608;69,03039074;23,15484805;53,79560688;19,97105644;0;0;3,14187934;0,906872055;80,3913738;19,08969722;79,24009705;7,139542839
MLI;2011;31.12.2011;28,66198921;1,226280055;75,78186798;0,518928979;19,81102574;3,907380608;3,907380608;69,03039074;23,15484805;52,62734992;19,97105644;0;0;3,14187934;0,906872055;80,3913738;19,08969722;78,84970093;7,139542839
MLI;2012;31.12.2012;25,6;2,260372589;76;0,518928979;19,81102574;3,907380608;3,907380608;69,03039074;23,15484805;57,49284404;19,97105644;0;0;3,14187934;0,906872055;80,3913738;19,08969722;78,70040131;7,139542839
MLI;2013;31.12.2013;32,25564575;3,294465122;78,71813202;0,518928979;19,81102574;3,907380608;3,907380608;69,03039074;23,15484805;64,79330305;19,97105644;0;0;3,14187934;0,906872055;80,3913738;19,08969722;80,91750336;7,139542839
MLI;2014;31.12.2014;34,08462143;4,512401989;79,95943451;0,518928979;19,81102574;3,907380608;3,907380608;69,03039074;23,15484805;42,87441124;19,97105644;0;0;3,14187934;0,906872055;80,3913738;19,08969722;80,92900085;7,139542839
MLI;2015;31.12.2015;37,6;7,278037859;83,1;0,518928979;19,81102574;3,907380608;3,907380608;69,03039074;23,15484805;43,51635514;19,97105644;0;0;3,14187934;0,906872055;80,3913738;19,08969722;79,93379974;7,139542839
MLI;2016;31.12.2016;38,86705399;8,477202975;82,99317932;0,518928979;19,81102574;3,907380608;3,907380608;69,03039074;23,15484805;48,14366425;19,97105644;0;0;3,14187934;0,906872055;80,3913738;19,08969722;76,15529633;7,139542839
MLI;2017;31.12.2017;34,78;16,94006668;84,98;0,518928979;19,81102574;3,907380608;3,907380608;69,03039074;23,15484805;48,14366425;19,97105644;0;1,484480432;3,14187934;0,906872055;80,3913738;19,08969722;76,36509705;7,139542839
MLI;2018;31.12.2018;50,9;25,40293038;85,6;0,518928979;19,81102574;3,907380608;3,907380608;69,03039074;23,15484805;48,14366425;19,97105644;0;1,484480432;3,14187934;0,906872055;80,3913738;19,08969722;76,60820007;7,139542839
MLI;2019;31.12.2019;48,02124786;15,26454364;91,20275116;0,518928979;19,81102574;3,907380608;3,907380608;69,03039074;23,15484805;48,14366425;19,97105644;0;1,484480432;3,14187934;0,906872055;80,3913738;19,08969722;90,90734721;7,139542839
MLI;2020;31.12.2020;47;33,32683199;83,24530029;0,518928979;19,81102574;3,907380608;3,907380608;69,03039074;23,15484805;48,14366425;19,97105644;0;1,484480432;3,14187934;0,906872055;80,3913738;19,08969722;90,90734721;7,139542839
MMR;1985;31.12.1985;47;33,32683199;83,24530029;0,784792469;41,99900851;1,982067013;31,0523832;47,33364795;19,63190184;48,14366425;24,72864559;0;26,72131148;4,997690625;1,220613338;79,33930879;19,87589874;90,90734721;-0,983187802
MMR;1986;31.12.1986;47;33,32683199;83,24530029;0,799372077;42,01714982;2,271714922;35,59020045;46,4142539;15,72383073;48,14366425;27,57238307;0;30,66954644;4,383768795;1,054044862;78,0827523;21,11787562;90,90734721;-0,029802952
MMR;1987;31.12.1987;47;33,32683199;83,24530029;0,817414311;42,25421813;1,724137931;34,87068966;44,13793103;19,26724138;48,14366425;28,23275862;0;43,10980103;3,570914896;0,805580532;82,73351499;16,4490707;90,90734721;-1,469023391
MMR;1988;31.12.1988;47;33,32683199;83,24530029;0,754696227;37,49471164;1,662174304;42,85714286;42,00359389;13,47708895;48,14366425;32,47978437;0;51,20213713;4,263640505;1,012655623;83,22484204;16,02046174;90,90734721;0,209730654
MMR;1989;31.12.1989;47;33,32683199;83,24530029;0,974915401;40,21463617;1,483560545;40,97834804;49,71932638;7,818765036;48,14366425;34,3223737;0;48,15119145;6,066776793;1,513793846;83,70739373;15,31769087;90,90734721;0,204289756
MMR;1990;31.12.1990;47;33,32683199;83,24530029;0,672650964;44,10285977;1,614205004;39,30589185;48,14366425;10,9362389;48,14366425;26,43260694;0;41,57100239;5,804683607;4,147880974;78,55091447;14,56584076;90,90734721;0,239704231
MMR;1991;31.12.1991;47;33,32683199;83,24530029;0,624004584;40,86875515;1,867762421;39,07358984;46,32050803;12,73813971;46,32050803;36,04781472;0;39,87417476;5,857106791;4,129263914;78,61984971;14,76492089;91,11866943;0,195410831
MMR;1992;31.12.1992;47;33,32683199;83,24530029;0,734464264;44,21993974;0,166889186;38,88518024;50,66755674;10,28037383;50,66755674;37,41655541;0;37,69573427;5,527638191;4,052863436;78,27388536;13,81262624;90,78634823;0,202829678
MMR;1993;31.12.1993;47;33,32683199;83,24530029;0,819529404;50,66450001;0,147710487;41,41802068;50,36927622;8,064992614;50,36927622;35,80502216;0;41,47293139;5,2402746;3,96893874;77,25479637;17,85300663;89,24739761;3,175987347
MMR;1994;31.12.1994;47;33,32683199;83,24530029;0,741490599;53,98375568;0,139120757;50,44518642;44,9081803;4,507512521;44,9081803;34,83583751;0;44,13380531;5,076820307;3,811101906;76,77068915;19,96683244;87,96659097;4,05831423
MMR;1995;31.12.1995;47;33,32683199;83,24530029;0,69066758;57,17331747;0;54,57459926;40,04932182;5,376078915;40,04932182;38,10110974;0;40,21018732;4,88487196;3,658536585;74,74091596;21,44538998;85,22036041;6,860511721
MMR;1996;31.12.1996;47;33,32683199;83,24530029;0,721571144;57,63493881;0;53,86565272;41,8504436;4,283903676;41,8504436;35,05703422;0;41,43559508;5,042382091;3,739061257;73,58565296;22,54497228;84,6098368;7,786740694
MMR;1997;31.12.1997;47;33,32683199;83,24530029;0,72288261;64,47210835;0;56,33295838;37,93025872;5,736782902;37,93025872;34,69066367;0;45,11674483;5,300668151;3,898170247;73,37949139;22,78799021;85,16242502;7,519481468
MMR;1998;31.12.1998;47;33,32683199;83,24530029;0,431628659;64,87438836;0;70,5967625;22,92824354;6,47499396;22,92824354;28,50930176;0;39,8687737;5,327778996;3,975058457;72,74062155;24,02577866;83,35448156;1,992137578
MMR;1999;31.12.1999;47;33,32683199;83,24530029;0,449897762;68,10148963;0;62,03923259;22,37551196;15,58525544;22,37551196;32,20521664;0;32,9786615;5,04577823;3,921568627;71,76526497;26,03412628;81,87977107;-9,851501979
MMR;2000;31.12.2000;47;33,32683199;83,24530029;0,809270814;75,25733578;0;49,53106682;36,96756546;13,50136772;36,96756546;31,30128957;0;28,57204167;5,06;3,938730853;70,22657363;27,18147717;80,16660309;-20,06401226
MMR;2001;31.12.2001;47;33,32683199;83,24530029;0,787380414;68,37462919;0;49,79739817;38,85689913;11,34570271;38,85689913;31,13670292;0;26,15592244;5,081420443;4,035874439;73,45409639;23,62617621;82,47730255;-26,40162923
MMR;2002;31.12.2002;47;33,32683199;83,24530029;0,961984825;73,03652038;12,64798737;45,12628256;41,65351223;0,572217837;41,65351223;31,25493291;0;27,31762752;5,147630148;4,175988069;72,63318504;24,07386239;83,11360168;-26,82987779
MMR;2003;31.12.2003;45,20727539;30,53853767;83,73432159;0,899996809;79,93950932;11,68663594;49,49308756;38,24884793;0,571428571;38,24884793;29,05069124;0;28,1350322;5,156398104;4,054054054;68,88440761;27,11698557;79,79560089;-30,37985056
MMR;2004;31.12.2004;46,31351089;31,74091243;84,23586273;0,972150144;80,51150296;7,22053842;49,26011767;42,93100374;0,588340168;42,93100374;30,29060439;0;49,1259372;5,136172546;3,828072532;66,72776613;30,13469387;80,42179871;-36,43497976
MMR;2005;31.12.2005;47,40808105;32,92252357;84,75662231;1,053518798;74,85199519;9,790558511;39,82712766;49,81715426;0,565159574;49,81715426;39,09574468;0;49,27944946;4,986052999;3,897849462;67,258131;29,47735243;79,7276001;-49,55207007
MMR;2006;31.12.2006;48,49352264;34,08682684;85,29788971;1,337633959;88,33483442;12,75146009;32,85204413;53,9422453;0,454250487;53,9422453;29,34782609;0;60,15891283;4,716358839;3,749191984;66,59713375;29,81559402;81,57779694;-50,49539968
MMR;2007;31.12.2007;49,57591248;35,24293882;85,8555069;1,377120293;89,45722879;13,36146273;29,55149242;56,55571183;0,531333021;56,55571183;30,6297859;0;58,66502852;4,612159329;3,522867738;64,22790976;31,70408856;80,82959747;-50,71929165
MMR;2008;31.12.2008;50,66148758;36,40115425;86,42512512;1,644821834;94,15248761;9,272123226;28,64693446;61,4768952;0,604047116;61,4768952;29,00936273;0;45,48358655;4,551965622;3,456790123;66,58301238;28,4497335;85,8065033;-50,04778764
MMR;2009;31.12.2009;51,75648499;37,57262535;87,00234985;2,263805642;99,36246036;6,792073521;17,30327398;75,47386559;0,430786904;75,47386559;28,3026996;0;71,12922674;4,567237936;0,916205586;70,22063151;23,27886531;85,58110046;-54,00433128
MMR;2010;31.12.2010;48,8;32,47184182;89;2,611483683;124,3062687;8,895664855;22,98820098;67,67864245;0,437491714;67,67864245;16,61142781;0;50,04480676;4,567237936;0,916205586;71,76268901;21,22355916;84,87010193;-60,89373653
MMR;2011;31.12.2011;53,99968338;39,91581105;88,35561371;3,529835406;154,3813595;7,336846372;16,09241994;76,18565059;0,385083097;76,18565059;20,22699635;0;64,10839161;4,567237936;0,916205586;70,23084611;20,8796747;84,40119934;-58,24636826
MMR;2012;31.12.2012;55,15865326;41,13300796;89,05771637;3,281190448;156,0089924;7,184122251;19,97763697;72,36302646;0,475214312;72,36302646;25,26090198;0;30,35616624;4,567237936;0,916205586;64,25104592;26,92943816;78,69020081;-46,28353536
MMR;2013;31.12.2013;56,34173203;42,50533158;89,47685242;3,585289493;185,3720973;4,646035764;22,81375031;72,04213277;0,498081163;72,04213277;21,51547318;0;30,94958793;4,567237936;0,916205586;60,57726875;30,72995313;76,12329865;-39,81980164
MMR;2014;31.12.2014;52;37,88095274;85,5;3,126534931;215,2988584;2,02020202;35,15575334;62,36490782;0,459136823;62,36490782;20,49162958;0;28,36329812;4,567237936;0,916205586;52,13502892;44,28989524;72,62940216;-32,97079407
MMR;2015;31.12.2015;60,5;47,60191631;90,8;0;1468,347027;1,784596118;39,0169067;58,85410144;0,344395742;58,85410144;6,120295463;0;57,1172383;4,567237936;0,916205586;2,459680842;97,11889568;70,65609741;20,45892819
MMR;2016;31.12.2016;55,6;39,80994005;92,3;0;1468,347027;90,96025325;0;0;9,039746746;0;6,120295463;0;36,93803106;4,567237936;0,916205586;2,459680842;97,11889568;69,53469849;20,45892819
MMR;2017;31.12.2017;69,8148366;59,91913485;92,5545213;0;1468,347027;90,96025325;0;0;9,039746746;0;6,120295463;0;0;4,567237936;0,916205586;2,459680842;97,11889568;60,57289886;20,45892819
MMR;2018;31.12.2018;66,17798615;54,71817399;92,19425964;0;1468,347027;90,96025325;0;0;9,039746746;0;6,120295463;0;0;4,567237936;0,916205586;2,459680842;97,11889568;60,11109924;20,45892819
MMR;2019;31.12.2019;68,35665131;57,50790592;92,67173767;0;1468,347027;90,96025325;0;0;9,039746746;0;6,120295463;0;0;4,567237936;0,916205586;2,459680842;97,11889568;1,89262443;20,45892819
MMR;2020;31.12.2020;67,3;26,9090074;97,6054306;0;1468,347027;90,96025325;0;0;9,039746746;0;6,120295463;0;0;4,567237936;0,916205586;2,459680842;97,11889568;1,89262443;20,45892819
MNG;1985;31.12.1985;67,3;26,9090074;97,6054306;0;1468,347027;90,96025325;0;0;9,039746746;0;6,120295463;0;0;6,226469403;1,965786147;2,459680842;97,11889568;1,89262443;20,45892819
MNG;1986;31.12.1986;67,3;26,9090074;97,6054306;0;1556,433622;92,61829653;0;0;7,38170347;0;5,70977918;0;0;7,267557476;1,964803542;2,28156831;97,49615124;1,89262443;20,50823852
MNG;1987;31.12.1987;67,3;26,9090074;97,6054306;0;1559,494647;93,16213795;0;0;6,837862048;0;7,405195581;0;0;7,209032284;1,621761264;2,162891365;97,66756508;1,89262443;16,35267313
MNG;1988;31.12.1988;67,3;26,9090074;97,6054306;0;1598,7872;92,86117381;0;0;7,138826185;0;7,844243792;0;0;8,630305649;2,150019004;2,029819566;97,79970287;1,89262443;13,53874691
MNG;1989;31.12.1989;67,3;26,9090074;97,6054306;0;1604,853795;93,56379989;0;0;6,436200112;0;7,869589657;0;0;9,912448607;2,550410642;2,141220516;97,47992972;1,89262443;14,15542543
MNG;1990;31.12.1990;67,3;26,9090074;97,6054306;0;1489,374074;92,11469534;0;0;7,885304659;0;9,647550777;0;0;6,390134529;0,486618005;1,541319256;97,17144606;1,89262443;19,59141675
MNG;1991;31.12.1991;67,3;26,9090074;97,6054306;0;1340,44631;92,16475689;0;0;7,835243109;0;10,52957572;0;0;5,760869565;0,476758045;1,376821964;97,79786588;1,969590208;14,99518022
MNG;1992;31.12.1992;67,3;26,9090074;97,6054306;0;1223,983116;94,63980881;0;0;5,360191192;0;9,730283373;0;0;5,660377358;0,479616307;1,594991507;97,34990495;2,400168887;13,40189301
MNG;1993;31.12.1993;67,3;26,9090074;97,6054306;0;1099,330328;91,36328428;0;0;8,636715724;0;11,27033308;0;0;5,399325084;0,483675937;1,728873767;96,81020805;2,67180483;18,46466892
MNG;1994;31.12.1994;67,3;26,9090074;97,6054306;0;1077,845624;94,4014733;0;0;5,598526703;0;17,38489871;0;0;5,485714286;0,367197062;1,999262549;96,2540297;3,043395543;14,2440978
MNG;1995;31.12.1995;67,3;26,9090074;97,6054306;0;1090,940581;95,70015221;0;0;4,299847793;0;19,10197869;0;0;4,994686504;0,353773585;2,004022592;95,71534597;3,009338219;16,63204417
MNG;1996;31.12.1996;67,3;26,9090074;97,6054306;0;1085,656343;95,48584545;0;0;4,514154552;0;18,43917368;0;0;5,01002004;0,343249428;2,37922369;94,90562231;3,440849083;17,89479852
MNG;1997;31.12.1997;67,3;26,9090074;97,6054306;0;1057,907031;95,49211119;0;0;4,507888805;0;18,51990984;0;0;4,843304843;0,436205016;2,46217897;94,9800156;3,394397715;19,01189888
MNG;1998;31.12.1998;67,3;26,9090074;97,6054306;0;1068,487184;95,6635514;0;0;4,336448598;0;17,38317757;0;0;4,801477378;0,432900433;2,442680237;95,00062696;3,739136922;17,58131818
MNG;1999;31.12.1999;67,3;26,9090074;97,6054306;0;1042,408388;96,30541872;0;0;3,694581281;0;17,90992259;0;0;4,529307282;0,42462845;2,439361328;95,63205483;3,593976009;18,56450226
MNG;2000;31.12.2000;67,3;26,9090074;97,6054306;0;1053,633974;97,01289885;0;0;2,987101154;0;19,55193483;0;0;4,465849387;0,520291363;3,488167345;93,92703293;5,729300022;18,69228253
MNG;2001;31.12.2001;71,7061615;35,68994832;97,55007172;0;1071,254103;96,75174014;0;0;3,248259861;0;19,9867418;0;0;5,112474438;0,572737686;3,968700629;93,11310304;6,08949995;19,07948872
MNG;2002;31.12.2002;72,80158997;36,81964692;97,49338531;0;1096,894683;97,1722365;0;0;2,827763496;0;18,73393316;0;0;6,163522013;0,621890547;4,115942388;92,9921114;6,514200211;17,97063693
MNG;2003;31.12.2003;76,3;40,94667825;99,5;0;1139,436115;96,84512428;0;0;3,154875717;0;15,583174;0;0;6,148055207;0,741656366;4,214121383;92,78071902;6,094299793;18,97588095
MNG;2004;31.12.2004;74,96286774;39,20190023;97,40373993;0;1196,125291;96,6091432;0;0;3,390856797;0;14,53224342;0;0;6,299212598;0,753768844;4,092435207;92,9924887;5,758200169;19,69647154
MNG;2005;31.12.2005;86,2;66,70500485;97,9;0;1251,96473;96,9581749;0;0;3,041825095;0;12,28429365;0;0;5,615292712;0,833333333;3,552720966;93,913775;5,336900234;-28,45735403
MNG;2006;31.12.2006;77,08104706;41,70336136;97,38556671;0;1298,628214;96,78329571;0;0;3,216704289;0;12,4717833;0;0;5,472103004;0,777777778;3,1226499;94,506703;4,484899998;-29,66219585
MNG;2007;31.12.2007;78,13251495;43,02174842;97,4030838;0;1332,783822;95,94704134;0;0;4,05295866;0;11,94271818;0;0;5,93220339;0,817160368;3,233551518;94,49723449;4,695600033;-44,771293
MNG;2008;31.12.2008;79,18717194;44,42285604;97,4325943;0;1423,686851;96,00099975;0;0;3,99900025;0;10,89727568;0;0;6,832871653;0,809716599;3,248624223;94,52912193;4,661399841;-58,85851698
MNG;2009;31.12.2009;80,25125122;45,94827808;97,46972656;0;1377,817438;96,23669225;0;0;3,763307749;0;12,23075019;0;0;1,436591646;36,61695547;3,094175185;94,80693401;4,431600094;-131,5956324
MNG;2010;31.12.2010;78,50208044;41,88355919;96,07942974;0;1488,656577;95,84975655;0;0;4,15024345;0;11,70878739;0;0;1,436591646;36,61695547;2,946926907;94,84840752;4,459700108;-297,5853107
MNG;2011;31.12.2011;72,05707491;25,17791766;94,15539127;0;1495,836096;94,79717813;0;0;5,202821869;0;14,19753086;0;0;1,436591646;36,61695547;2,710001593;95,25304607;4,035200119;-338,6039374
MNG;2012;31.12.2012;83,56066895;53,72005298;97,58395386;0;1588,134378;94,74667774;0;0;5,253322259;0;14,01578073;0;0;1,436591646;36,61695547;1,940136046;90,17163403;2,967900038;-248,4158189
MNG;2013;31.12.2013;81,2;45,76727005;97,8;0,131045563;1893,96634;92,94820717;0;0;5,358565737;1,693227092;14,74103586;0;0;1,436591646;36,61695547;1,760614865;92,69368408;3,005500078;-211,3972794
MNG;2014;31.12.2014;85,88508606;60,718224;97,63980865;0,259410425;2006,386834;92,33630952;0;0;4,501488095;3,162202381;14,75074405;0;0;1,436591646;36,61695547;1,722773651;93,19938283;3,339400053;-168,0933932
MNG;2015;31.12.2015;88,05883789;66,99647059;97,86612701;0;1007,598282;92,74442227;0;0;4,171957192;3,083620533;0;0;0;1,436591646;36,61695547;0;100;3,550600052;100
MNG;2016;31.12.2016;91,00872803;74,72530659;98,56737518;0;1007,598282;0;0;0;100;0;0;0;0;1,436591646;36,61695547;0;100;3,394299984;100
MNG;2017;31.12.2017;93,87606049;82,27957333;99,24267578;0;1007,598282;0;0;0;100;0;0;0;0;1,436591646;36,61695547;0;100;3,601099968;100
MNG;2018;31.12.2018;98,1;94,62948751;99,7;0;1007,598282;0;0;0;100;0;0;0;0;1,436591646;36,61695547;0;100;3,358299971;100
MNG;2019;31.12.2019;99,12526703;97,21927462;100;0;1007,598282;0;0;0;100;0;0;0;0;1,436591646;36,61695547;0;100;0,66098296;100
MNG;2020;31.12.2020;99,84928131;100;99,83998108;0;1007,598282;0;0;0;100;0;0;0;0;1,436591646;36,61695547;0;100;0,66098296;100
MAC;1985;31.12.1985;99,84928131;100;99,83998108;0;1007,598282;0;0;0;100;0;0;0;0;1,21511572;32,4882809;0;100;0,66098296;100
MAC;1986;31.12.1986;99,84928131;100;99,83998108;0;1007,598282;0;0;0;100;0;0;0;0;1,353200543;37,63494001;0;100;0,66098296;100
MAC;1987;31.12.1987;99,84928131;100;99,83998108;0;1007,598282;0;0;0;100;0;0;0;0;1,292147976;37,52193347;0;100;0,66098296;100
MAC;1988;31.12.1988;99,84928131;100;99,83998108;0;1007,598282;0;0;0;100;0;0;0;0;1,555278369;37,87321908;0;100;0,66098296;100
MAC;1989;31.12.1989;99,84928131;100;99,83998108;0;1007,598282;0;0;0;100;0;0;0;0;1,595058649;38,5316433;0;100;0,66098296;100
MAC;1990;31.12.1990;99,84928131;100;99,83998108;0;1007,598282;0;0;0;100;0;0;0;0;1,822286033;4,885119018;0;100;0,66098296;100
MAC;1991;31.12.1991;99,88058472;100;99,89569092;0;1007,598282;0;0;0;100;0;0;0;0;1,822286033;4,885119018;0;100;0,649200603;100
MAC;1992;31.12.1992;99,91143036;100;99,94549561;0;1007,598282;0;0;0;100;0;0;0;0;1,822286033;4,885119018;0;100;0,602446546;100
MAC;1993;31.12.1993;99,94161987;100;99,98120117;0;1007,598282;0;0;0;100;0;0;0;0;1,822286033;4,885119018;0;100;0,551479179;100
MAC;1994;31.12.1994;100;100;100;0;1007,598282;0;0;0;100;0;0;0;0;1,822286033;4,885119018;0;100;0,52058058;100
MAC;1995;31.12.1995;100;100;100;0;1007,598282;0;0;0;100;0;0;0;0;1,822286033;4,885119018;0;100;0,501743346;100
MAC;1996;31.12.1996;100;100;100;0;1007,598282;0;0;0;100;0;0;0;0;1,822286033;4,885119018;0;100;0,414436437;100
MAC;1997;31.12.1997;100;100;100;0;1007,598282;0;0;0;100;0;0;0;0;1,822286033;4,885119018;0;100;0,190800197;100
MAC;1998;31.12.1998;100;100;100;0;1007,598282;0;0;0;100;0;0;0;0;1,822286033;4,885119018;0;100;0,194542265;100
MAC;1999;31.12.1999;100;100;100;0;1007,598282;0;0;0;100;0;0;0;0;1,822286033;4,885119018;0;100;0,192829362;100
MAC;2000;31.12.2000;100;100;100;0;1007,598282;0;0;0;100;0;0;0;0;1,822286033;4,885119018;0;100;0,177499995;100
MAC;2001;31.12.2001;100;100;100;0;1007,598282;0;0;0;100;0;0;0;0;1,822286033;4,885119018;0;100;0,795400023;100
MAC;2002;31.12.2002;100;100;100;0;1007,598282;0;0;0;100;0;0;0;0;1,822286033;4,885119018;0;100;1,192700028;100
MAC;2003;31.12.2003;100;100;100;0;1007,598282;0;0;0;100;0;0;0;0;1,822286033;4,885119018;0;100;2,16050005;100
MAC;2004;31.12.2004;100;100;100;0;1007,598282;0;0;0;100;0;0;0;0;1,822286033;4,885119018;0;100;2,203700066;100
MAC;2005;31.12.2005;100;100;100;0;1007,598282;0;0;0;100;0;0;0;0;1,822286033;4,885119018;0;100;2,002899885;100
MAC;2006;31.12.2006;100;100;100;0;1007,598282;0;0;0;100;0;0;0;0;1,822286033;4,885119018;0;100;2,491100073;100
MAC;2007;31.12.2007;100;100;100;0;1007,598282;0;0;0;100;0;0;0;0;1,822286033;4,885119018;0;100;3,424900055;100
MAC;2008;31.12.2008;100;100;100;0;1007,598282;0;0;0;100;0;0;0;0;1,822286033;4,885119018;0;100;4,635499954;100
MAC;2009;31.12.2009;100;100;100;0;1007,598282;0;0;0;100;0;0;0;0;1,822286033;4,885119018;0;100;2,959100008;100
MAC;2010;31.12.2010;100;100;100;0;1007,598282;0;0;0;100;0;0;0;0;1,822286033;4,885119018;0;100;5,445799828;100
MAC;2011;31.12.2011;100;100;100;0;1007,598282;0;0;0;100;0;0;0;0;1,822286033;4,885119018;0;100;6,341400146;100
MAC;2012;31.12.2012;100;100;100;0;1007,598282;0;0;0;100;0;0;0;0;1,822286033;4,885119018;0;100;11,09529972;100
MAC;2013;31.12.2013;100;100;100;0;1007,598282;0;0;0;100;0;0;0;0;1,822286033;4,885119018;0;100;16,55330086;100
MAC;2014;31.12.2014;100;100;100;0;1007,598282;0;0;0;100;0;0;0;0;1,822286033;4,885119018;0;100;11,40170002;100
MAC;2015;31.12.2015;100;100;100;0;1007,598282;0;0;0;100;0;0;0;0;1,822286033;4,885119018;0;100;7,368000031;100
MAC;2016;31.12.2016;100;100;100;0;1007,598282;0;0;0;100;0;0;0;0;1,822286033;4,885119018;0;100;7,847400188;100
MAC;2017;31.12.2017;100;100;100;0;1007,598282;0;0;0;100;0;0;0;0;1,822286033;4,885119018;0;100;5,851200104;100
MAC;2018;31.12.2018;100;100;100;0;1007,598282;0;0;0;100;0;0;0;0;1,822286033;4,885119018;0;100;14,00949955;100
MAC;2019;31.12.2019;100;100;100;0;1007,598282;0;0;0;100;0;0;0;0;1,822286033;4,885119018;0;100;0;100
MAC;2020;31.12.2020;99,85326385;100;99,79037476;0;1007,598282;0;0;0;100;0;0;0;0;1,822286033;4,885119018;0;100;0;100
MNP;1985;31.12.1985;99,85326385;100;99,79037476;0;1007,598282;0;0;0;100;0;0;0;0;1,545940415;3,788783571;0;100;0;100
MNP;1986;31.12.1986;99,85326385;100;99,79037476;0;1007,598282;0;0;0;100;0;0;0;0;1,411396618;3,518618211;0;100;0;100
MNP;1987;31.12.1987;99,85326385;100;99,79037476;0;1007,598282;0;0;0;100;0;0;0;0;1,273889621;3,258715685;0;100;0;100
MNP;1988;31.12.1988;99,85326385;100;99,79037476;0;1007,598282;0;0;0;100;0;0;0;0;1,138963717;3,001823279;0;100;0;100
MNP;1989;31.12.1989;99,85326385;100;99,79037476;0;1007,598282;0;0;0;100;0;0;0;0;1,006428771;2,758027369;0;100;0;100
MNP;1990;31.12.1990;99,85326385;100;99,79037476;0;1007,598282;0;0;0;100;0;0;0;0;4,441276076;1,267428092;0;100;0;100
MNP;1991;31.12.1991;99,88437653;100;99,84640503;0;1007,598282;0;0;0;100;0;0;0;0;4,441276076;1,267428092;0;100;0;100
MNP;1992;31.12.1992;99,91503143;100;99,90028381;0;1007,598282;0;0;0;100;0;0;0;0;4,441276076;1,267428092;0;100;0;100
MNP;1993;31.12.1993;99,9449234;99,912091;99,94872284;0;1007,598282;0;0;0;100;0;0;0;0;4,441276076;1,267428092;0;100;0;100
MNP;1994;31.12.1994;99,97164154;99,87870248;99,98243713;0;1007,598282;0;0;0;100;0;0;0;0;4,441276076;1,267428092;0;100;0;100
MNP;1995;31.12.1995;100;100;100;0;1007,598282;0;0;0;100;0;0;0;0;4,441276076;1,267428092;0;100;0;100
MNP;1996;31.12.1996;100;100;100;0;1007,598282;0;0;0;100;0;0;0;0;4,441276076;1,267428092;0;100;0;100
MNP;1997;31.12.1997;100;100;100;0;1007,598282;0;0;0;100;0;0;0;0;4,441276076;1,267428092;0;100;0;100
MNP;1998;31.12.1998;100;100;100;0;1007,598282;0;0;0;100;0;0;0;0;4,441276076;1,267428092;0;100;0;100
MNP;1999;31.12.1999;100;100;100;0;1007,598282;0;0;0;100;0;0;0;0;4,441276076;1,267428092;0;100;0;100
MNP;2000;31.12.2000;100;100;100;0;1007,598282;0;0;0;100;0;0;0;0;4,441276076;1,267428092;0;100;0;100
MNP;2001;31.12.2001;100;100;100;0;1007,598282;0;0;0;100;0;0;0;0;4,441276076;1,267428092;0;100;0;100
MNP;2002;31.12.2002;100;100;99,86952972;0;1007,598282;0;0;0;100;0;0;0;0;4,441276076;1,267428092;0;100;0;100
MNP;2003;31.12.2003;99,99880981;100;99,81907654;0;1007,598282;0;0;0;100;0;0;0;0;4,441276076;1,267428092;0;100;0;100
MNP;2004;31.12.2004;99,99087524;100;99,78115082;0;1007,598282;0;0;0;100;0;0;0;0;4,441276076;1,267428092;0;100;0;100
MNP;2005;31.12.2005;99,96778107;100;99,76245117;0;1007,598282;0;0;0;100;0;0;0;0;4,441276076;1,267428092;0;100;0;100
MNP;2006;31.12.2006;99,92762756;100;99,76424408;0;1007,598282;0;0;0;100;0;0;0;0;4,441276076;1,267428092;0;100;0;100
MNP;2007;31.12.2007;100;100;100;0;1007,598282;0;0;0;100;0;0;0;0;4,441276076;1,267428092;0;100;0;100
